,,,,2017小学校,,,,,,,,,,,,,,,,
,,,,2017小学校!AK:AK,,,,,,,,,38,39,40,41,42,43,44,45
key1,key2,school_type,year,qes_final,adhoc_year_target,adhoc_year_answer,adhoc_grade,adhoc_subject,adhoc_category,adhoc_explanation1,adhoc_explanation2,adhoc_answer,year_target,year_answer,grade,subject,category,explanation1,explanation2,answer
質問1,問1.1,小学校,2017,4,,,,,,,,,2016,2017,all,,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,２９年度の全校児童数（調査日現在）,数値入力
質問2,問1.2.ア １年-国語,小学校,2017,6,,,1,国語,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,国語,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問3,問1.2.ア １年-算数,小学校,2017,6,,,1,算数,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,算数,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問4,問1.2.ア １年-特別活動（学級活動）,小学校,2017,6,,,1,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,特別活動（学級活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問5,問1.2.ア １年-特別活動（クラブ活動）,小学校,2017,6,,,1,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,特別活動（クラブ活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問6,問1.2.ア １年-特別活動（児童会活動）,小学校,2017,6,,,1,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,特別活動（児童会活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問7,問1.2.ア １年-特別活動（学校行事）,小学校,2017,6,,,1,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,1,特別活動（学校行事）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問8,問1.2.イ ２年-国語,小学校,2017,7,,,2,国語,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,国語,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問9,問1.2.イ ２年-算数,小学校,2017,7,,,2,算数,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,算数,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問10,問1.2.イ ２年-特別活動（学級活動）,小学校,2017,7,,,2,特別活動（学級活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,特別活動（学級活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問11,問1.2.イ ２年-特別活動（クラブ活動）,小学校,2017,7,,,2,特別活動（クラブ活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,特別活動（クラブ活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問12,問1.2.イ ２年-特別活動（児童会活動）,小学校,2017,7,,,2,特別活動（児童会活動）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,特別活動（児童会活動）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問13,問1.2.イ ２年-特別活動（学校行事）,小学校,2017,7,,,2,特別活動（学校行事）,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,2,特別活動（学校行事）,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問14,問1.2.ウ ３年-国語,小学校,2017,8,,,3,国語,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,3,国語,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
質問15,問1.2.ウ ３年-算数,小学校,2017,8,,,3,算数,,,次の教科等の年間実施授業時数を入力してください,,2016,2017,3,算数,0,１　昨年度（平成２８年度）の学校について、当てはまるものを選んでください。※（１）のみ平成２９年度の状況を回答,次の教科等の年間実施授業時数を入力してください,数値入力;数値入力;数値入力;数値入力;数値入力;数値入力;数値入力
